"","ResultID","AnomalyType"
"1798","0029-200712260000-13077-LSR-ec","Lowest5%SubmValues"
"1799","0029-200712260000-13077-LSR-ec","Lowest5%AmbientValues"
"1800","0029-200712260000-13078-LSR-ec","Lowest5%SubmValues"
"1801","0029-200712260000-13078-LSR-ec","Lowest5%SubmStnValues"
"1802","0029-200712260000-13430-LSR-ec","Highest95%AmbientValues"
"1803","0029-200712260000-13430-LSR-ec","ViolatesWQStandard"
"1804","0029-200712260000-13431-LSR-ec","ViolatesLessProtectiveWQStandard"
"1805","0029-200712260000-13432-LSR-ec","Highest90%SubmValues"
"1806","0029-200712260000-13432-LSR-ec","Highest99%AmbientValues"
"1807","0029-200712260000-13432-LSR-ec","ViolatesWQStandard"
"1808","0029-200712260000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1809","0029-200712260000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1810","0029-200712260000-13442-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1811","0029-200712260000-13442-LQD-ec","ViolatesLessProtectiveWQStandard"
"1812","0029-200712260000-13469-LSR-ec","Lowest5%SubmValues"
"1813","0029-200712260000-13477-QLQD-ec","Lowest10%SubmValues"
"1814","0029-200712260000-13477-LQD-ec","Lowest10%SubmValues"
"1815","0029-200712260000-13484-LSR-ec","Highest90%SubmValues"
"1816","0029-200712260000-13484-LSR-ec","Highest99%AmbientValues"
"1817","0029-200712260000-13484-LSR-ec","ViolatesWQStandard"
"1818","0029-200712260000-13513-LSR-ec","Lowest10%SubmValues"
"1819","0029-200712260000-33134-QLQD-ec","Highest90%SubmValues"
"1820","0029-200712260000-33134-QLQD-ec","Highest99%AmbientValues"
"1821","0029-200712260000-33134-QLQD-ec","ViolatesWQStandard"
"1822","0029-200712260000-33134-LQD-ec","Highest90%SubmValues"
"1823","0029-200712260000-33134-LQD-ec","Highest99%AmbientValues"
"1824","0029-200712260000-33134-LQD-ec","ViolatesWQStandard"
"1825","0029-200712260000-33140-LSR-ec","Lowest10%SubmValues"
"1826","0029-200712260000-33140-LSR-ec","Lowest5%SubmStnValues"
"1827","0029-200712260000-33141-QLQD-ec","Lowest10%SubmValues"
"1828","0029-200712260000-33142-LSR-ec","Lowest10%SubmValues"
"1829","0029-200712260000-33145-LSR-ec","Highest95%AmbientValues"
"1830","0029-200712260000-33145-LSR-ec","ViolatesWQStandard"
"1831","0029-200712260000-33152-LSR-ec","Lowest10%SubmValues"
"1832","0029-200712260000-33155-QLQD-ec","ViolatesLessProtectiveWQStandard"
"1833","0029-200712260000-33155-LQD-ec","ViolatesLessProtectiveWQStandard"
"1834","0029-200801090000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"1835","0029-200801090000-12848-LSR-ec","Lowest10%SubmValues"
"1836","0029-200801090000-13077-LSR-ec","Lowest5%SubmValues"
"1837","0029-200801090000-13417-QLQD-ec","Lowest5%SubmValues"
"1838","0029-200801090000-13417-QLQD-ec","Lowest5%SubmStnValues"
"1839","0029-200801090000-13417-LQD-ec","Lowest5%SubmValues"
"1840","0029-200801090000-13417-LQD-ec","Lowest5%SubmStnValues"
"1841","0029-200801090000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"1842","0029-200801090000-13430-LSR-ec","Highest90%SubmValues"
"1843","0029-200801090000-13430-LSR-ec","Highest99%AmbientValues"
"1844","0029-200801090000-13430-LSR-ec","ViolatesWQStandard"
"1845","0029-200801090000-13431-LSR-ec","ViolatesLessProtectiveWQStandard"
"1846","0029-200801090000-13432-LSR-ec","Highest90%SubmValues"
"1847","0029-200801090000-13432-LSR-ec","Highest99%AmbientValues"
"1848","0029-200801090000-13432-LSR-ec","ViolatesWQStandard"
"1849","0029-200801090000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"1850","0029-200801090000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1851","0029-200801090000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"1852","0029-200801090000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1853","0029-200801090000-13469-QLQD-ec","Lowest5%SubmValues"
"1854","0029-200801090000-13469-LQD-ec","Lowest10%SubmValues"
"1855","0029-200801090000-13474-LSR-ec","Lowest10%SubmValues"
"1856","0029-200801090000-13474-LSR-ec","Lowest5%SubmStnValues"
"1857","0029-200801090000-13477-LSR-ec","Lowest5%SubmValues"
"1858","0029-200801090000-13484-QLQD-ec","Highest90%SubmValues"
"1859","0029-200801090000-13484-QLQD-ec","Highest99%AmbientValues"
"1860","0029-200801090000-13484-QLQD-ec","ViolatesWQStandard"
"1861","0029-200801090000-13484-LQD-ec","Highest90%SubmValues"
"1862","0029-200801090000-13484-LQD-ec","Highest99%AmbientValues"
"1863","0029-200801090000-13484-LQD-ec","ViolatesWQStandard"
"1864","0029-200801090000-13513-QLQD-ec","Lowest5%SubmValues"
"1865","0029-200801090000-13513-LQD-ec","Lowest5%SubmValues"
"1866","0029-200801090000-33134-LSR-ec","Highest90%SubmValues"
"1867","0029-200801090000-33134-LSR-ec","Highest99%AmbientValues"
"1868","0029-200801090000-33134-LSR-ec","ViolatesWQStandard"
"1869","0029-200801090000-33137-LSR-ec","Lowest10%SubmValues"
"1870","0029-200801090000-33142-LSR-ec","Lowest5%SubmValues"
"1871","0029-200801090000-33145-LSR-ec","ViolatesLessProtectiveWQStandard"
"1872","0029-200801090000-33152-LSR-ec","Lowest10%SubmValues"
"1873","0029-200801090000-33153-LSR-ec","Lowest10%SubmValues"
"1874","0029-200801090000-33155-LSR-ec","ViolatesLessProtectiveWQStandard"
"1875","0029-200801230000-13077-LSR-ec","Lowest5%SubmValues"
"1876","0029-200801230000-13077-LSR-ec","Lowest5%AmbientValues"
"1877","0029-200801230000-13410-LSR-ec","Lowest10%SubmValues"
"1878","0029-200801230000-13410-LSR-ec","Lowest5%SubmStnValues"
"1879","0029-200801230000-13411-LQD-ec","Lowest10%SubmValues"
"1880","0029-200801230000-13411-LQD-ec","Lowest5%SubmStnValues"
"1881","0029-200801230000-13417-LSR-ec","Lowest10%SubmValues"
"1882","0029-200801230000-13430-LSR-ec","Highest95%AmbientValues"
"1883","0029-200801230000-13430-LSR-ec","ViolatesWQStandard"
"1884","0029-200801230000-13431-LSR-ec","Lowest5%SubmStnValues"
"1885","0029-200801230000-13432-LSR-ec","Highest95%AmbientValues"
"1886","0029-200801230000-13432-LSR-ec","ViolatesWQStandard"
"1887","0029-200801230000-13433-LSR-ec","Lowest10%SubmValues"
"1888","0029-200801230000-13433-LSR-ec","Lowest5%SubmStnValues"
"1889","0029-200801230000-13434-LSR-ec","Lowest5%SubmStnValues"
"1890","0029-200801230000-13442-LSR-ec","Lowest5%SubmStnValues"
"1891","0029-200801230000-13469-LSR-ec","Lowest5%SubmValues"
"1892","0029-200801230000-13484-LSR-ec","Highest90%SubmValues"
"1893","0029-200801230000-13484-LSR-ec","Highest99%AmbientValues"
"1894","0029-200801230000-13484-LSR-ec","ViolatesWQStandard"
"1895","0029-200801230000-13499-QLQD-ec","Lowest5%SubmStnValues"
"1896","0029-200801230000-13499-LQD-ec","Lowest5%SubmStnValues"
"1897","0029-200801230000-13513-LSR-ec","Lowest5%SubmValues"
"1898","0029-200801230000-13517-LSR-ec","Lowest5%SubmValues"
"1899","0029-200801230000-13517-LSR-ec","Lowest5%SubmStnValues"
"1900","0029-200801230000-13538-LSR-ec","Lowest5%SubmValues"
"1901","0029-200801230000-13538-LSR-ec","Lowest5%SubmStnValues"
"1902","0029-200801230000-13538-LSR-ec","Lowest5%AmbientValues"
"1903","0029-200801230000-33134-QLQD-ec","Highest90%SubmValues"
"1904","0029-200801230000-33134-QLQD-ec","Highest99%AmbientValues"
"1905","0029-200801230000-33134-QLQD-ec","ViolatesWQStandard"
"1906","0029-200801230000-33134-LQD-ec","Highest90%SubmValues"
"1907","0029-200801230000-33134-LQD-ec","Highest99%AmbientValues"
"1908","0029-200801230000-33134-LQD-ec","ViolatesWQStandard"
"1909","0029-200801230000-33136-LSR-ec","Lowest5%SubmStnValues"
"1910","0029-200801230000-33137-LSR-ec","Lowest5%SubmValues"
"1911","0029-200801230000-33137-LSR-ec","Lowest5%SubmStnValues"
"1912","0029-200801230000-33137-LSR-ec","Lowest5%AmbientValues"
"1913","0029-200801230000-33140-LSR-ec","Lowest10%SubmValues"
"1914","0029-200801230000-33140-LSR-ec","Lowest5%SubmStnValues"
"1915","0029-200801230000-33141-LSR-ec","Lowest5%SubmValues"
"1916","0029-200801230000-33141-LSR-ec","Lowest5%SubmStnValues"
"1917","0029-200801230000-33141-LSR-ec","Lowest5%AmbientValues"
"1918","0029-200801230000-33142-LSR-ec","Lowest5%SubmValues"
"1919","0029-200801230000-33142-LSR-ec","Lowest5%AmbientValues"
"1920","0029-200801230000-33148-LSR-ec","Lowest5%SubmStnValues"
"1921","0029-200801230000-33152-QLQD-ec","Lowest5%SubmValues"
"1922","0029-200801230000-33152-QLQD-ec","Lowest5%SubmStnValues"
"1923","0029-200801230000-33152-QLQD-ec","Lowest5%AmbientValues"
"1924","0029-200801230000-33152-LQD-ec","Lowest5%SubmValues"
"1925","0029-200801230000-33152-LQD-ec","Lowest5%SubmStnValues"
"1926","0029-200801230000-33152-LQD-ec","Lowest5%AmbientValues"
"1927","0029-200801230000-33153-LSR-ec","Lowest5%SubmValues"
"1928","0029-200801230000-33153-LSR-ec","Lowest5%SubmStnValues"
"1929","0029-200802060000-13428-LSR-ec","ViolatesLessProtectiveWQStandard"
"1930","0029-200802060000-13430-LSR-ec","Highest95%AmbientValues"
"1931","0029-200802060000-13430-LSR-ec","ViolatesWQStandard"
"1932","0029-200802060000-13432-LSR-ec","Highest95%AmbientValues"
"1933","0029-200802060000-13432-LSR-ec","ViolatesWQStandard"
"1934","0029-200802060000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"1935","0029-200802060000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1936","0029-200802060000-13469-LSR-ec","Lowest10%SubmValues"
"1937","0029-200802060000-13484-QLQD-ec","Highest95%AmbientValues"
"1938","0029-200802060000-13484-QLQD-ec","ViolatesWQStandard"
"1939","0029-200802060000-13484-LQD-ec","Highest95%AmbientValues"
"1940","0029-200802060000-13484-LQD-ec","ViolatesWQStandard"
"1941","0029-200802060000-13513-LSR-ec","Lowest10%SubmValues"
"1942","0029-200802060000-13538-LSR-ec","Highest99%AmbientValues"
"1943","0029-200802060000-13538-LSR-ec","ViolatesWQStandard"
"1944","0029-200802060000-13607-LSR-ec","Lowest10%SubmValues"
"1945","0029-200802060000-13607-LSR-ec","Lowest5%SubmStnValues"
"1946","0029-200802060000-33134-LSR-ec","Highest95%AmbientValues"
"1947","0029-200802060000-33134-LSR-ec","ViolatesWQStandard"
"1948","0029-200802060000-33141-QLQD-ec","Lowest10%SubmValues"
"1949","0029-200802060000-33141-LQD-ec","Lowest10%SubmValues"
"1950","0029-200802060000-33142-LSR-ec","Lowest5%SubmValues"
"1951","0029-200802060000-33145-LSR-ec","ViolatesLessProtectiveWQStandard"
"1952","0029-200802060000-33152-LSR-ec","Lowest5%SubmValues"
"1953","0029-200802130000-12832-LSR-ec","Highest95%AmbientValues"
"1954","0029-200802130000-12832-LSR-ec","ViolatesWQStandard"
"1955","0029-200802130000-13077-LSR-ec","Lowest5%SubmValues"
"1956","0029-200802130000-13477-LSR-ec","Lowest10%SubmValues"
"1957","0029-200802200000-12848-LSR-ec","Lowest10%SubmValues"
"1958","0029-200802200000-13430-LSR-ec","Lowest5%SubmStnValues"
"1959","0029-200802200000-13432-LSR-ec","Highest90%SubmValues"
"1960","0029-200802200000-13432-LSR-ec","Highest99%AmbientValues"
"1961","0029-200802200000-13432-LSR-ec","ViolatesWQStandard"
"1962","0029-200802200000-13440-LSR-ec","Lowest5%SubmStnValues"
"1963","0029-200802200000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1964","0029-200802200000-13499-QLQD-ec","Lowest5%SubmStnValues"
"1965","0029-200802200000-13499-LQD-ec","Lowest5%SubmStnValues"
"1966","0029-200802200000-13513-LSR-ec","Lowest5%SubmValues"
"1967","0029-200802200000-13538-LSR-ec","Lowest5%SubmValues"
"1968","0029-200802200000-33134-LSR-ec","ViolatesLessProtectiveWQStandard"
"1969","0029-200802200000-33141-LSR-ec","Lowest5%SubmValues"
"1970","0029-200802200000-33145-LSR-ec","Highest95%AmbientValues"
"1971","0029-200802200000-33145-LSR-ec","ViolatesWQStandard"
"1972","0029-200802200000-33147-LSR-ec","Lowest5%SubmStnValues"
"1973","0029-200802200000-33148-LSR-ec","Lowest5%SubmStnValues"
"1974","0029-200802200000-33152-LSR-ec","Lowest5%SubmValues"
"1975","0029-200802200000-33153-LSR-ec","Lowest10%SubmValues"
"1976","0029-200802280000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"1977","0029-200802280000-13417-LSR-ec","Lowest10%SubmValues"
"1978","0029-200802280000-13477-QLQD-ec","Lowest10%SubmValues"
"1979","0029-200802280000-33136-LSR-ec","Lowest5%SubmValues"
"1980","0029-200802280000-33136-LSR-ec","Lowest5%SubmStnValues"
"1981","0029-200802280000-33137-LSR-ec","Lowest5%SubmValues"
"1982","0029-200802280000-33137-LSR-ec","Lowest5%SubmStnValues"
"1983","0029-200803050000-13077-LSR-ec","Lowest5%SubmValues"
"1984","0029-200803050000-13077-LSR-ec","Lowest5%AmbientValues"
"1985","0029-200803050000-13410-LSR-ec","Lowest10%SubmValues"
"1986","0029-200803050000-13410-LSR-ec","Lowest5%SubmStnValues"
"1987","0029-200803050000-13417-LSR-ec","Lowest5%SubmValues"
"1988","0029-200803050000-13417-LSR-ec","Lowest5%SubmStnValues"
"1989","0029-200803050000-13430-LSR-ec","Highest95%AmbientValues"
"1990","0029-200803050000-13430-LSR-ec","ViolatesWQStandard"
"1991","0029-200803050000-13432-LSR-ec","Highest90%SubmValues"
"1992","0029-200803050000-13432-LSR-ec","Highest99%AmbientValues"
"1993","0029-200803050000-13432-LSR-ec","ViolatesWQStandard"
"1994","0029-200803050000-13433-LSR-ec","Lowest10%SubmValues"
"1995","0029-200803050000-13433-LSR-ec","Lowest5%SubmStnValues"
"1996","0029-200803050000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"1997","0029-200803050000-13469-LSR-ec","Lowest5%SubmValues"
"1998","0029-200803050000-13469-LSR-ec","Lowest5%SubmStnValues"
"1999","0029-200803050000-13469-LSR-ec","Lowest5%AmbientValues"
"2000","0029-200803050000-13477-QLQD-ec","Lowest5%SubmValues"
"2001","0029-200803050000-13477-QLQD-ec","Lowest5%AmbientValues"
"2002","0029-200803050000-13477-LQD-ec","Lowest5%SubmValues"
"2003","0029-200803050000-13477-LQD-ec","Lowest5%AmbientValues"
"2004","0029-200803050000-13484-LSR-ec","ViolatesLessProtectiveWQStandard"
"2005","0029-200803050000-13513-LSR-ec","Lowest5%SubmValues"
"2006","0029-200803050000-13517-LSR-ec","Lowest10%SubmValues"
"2007","0029-200803050000-13517-LSR-ec","Lowest5%SubmStnValues"
"2008","0029-200803050000-13538-LSR-ec","Lowest5%SubmValues"
"2009","0029-200803050000-13607-LSR-ec","Lowest10%SubmValues"
"2010","0029-200803050000-13607-LSR-ec","Lowest5%SubmStnValues"
"2011","0029-200803050000-33137-LSR-ec","Lowest10%SubmValues"
"2012","0029-200803050000-33141-LSR-ec","Lowest5%SubmValues"
"2013","0029-200803050000-33142-LSR-ec","Lowest5%SubmValues"
"2014","0029-200803050000-33142-LSR-ec","Lowest5%AmbientValues"
"2015","0029-200803050000-33145-LSR-ec","Highest95%AmbientValues"
"2016","0029-200803050000-33145-LSR-ec","ViolatesWQStandard"
"2017","0029-200803050000-33147-LSR-ec","Lowest5%SubmStnValues"
"2018","0029-200803050000-33152-LSR-ec","Lowest5%SubmValues"
"2019","0029-200803050000-33152-LSR-ec","Lowest5%SubmStnValues"
"2020","0029-200803050000-33152-LSR-ec","Lowest5%AmbientValues"
"2021","0029-200803060000-13474-LSR-ec","Highest95%AmbientValues"
"2022","0029-200803060000-13474-LSR-ec","ViolatesWQStandard"
"2023","0029-200803200000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"2024","0029-200803200000-13077-LSR-ec","Lowest5%SubmValues"
"2025","0029-200803200000-13077-LSR-ec","Lowest5%AmbientValues"
"2026","0029-200803200000-13430-LSR-ec","Highest90%SubmValues"
"2027","0029-200803200000-13430-LSR-ec","Highest99%AmbientValues"
"2028","0029-200803200000-13430-LSR-ec","ViolatesWQStandard"
"2029","0029-200803200000-13474-LSR-ec","Lowest10%SubmValues"
"2030","0029-200803200000-13474-LSR-ec","Lowest5%SubmStnValues"
"2031","0029-200803200000-13477-LSR-ec","Lowest5%SubmValues"
"2032","0029-200803200000-13484-LSR-ec","Highest95%AmbientValues"
"2033","0029-200803200000-13484-LSR-ec","ViolatesWQStandard"
"2034","0029-200803200000-33134-LSR-ec","Highest95%AmbientValues"
"2035","0029-200803200000-33134-LSR-ec","ViolatesWQStandard"
"2036","0029-200803200000-33136-LSR-ec","Lowest10%SubmValues"
"2037","0029-200803200000-33136-LSR-ec","Lowest5%SubmStnValues"
"2038","0029-200803200000-33137-QLQD-ec","Lowest5%SubmValues"
"2039","0029-200803210000-13432-LSR-ec","Highest95%AmbientValues"
"2040","0029-200803210000-13432-LSR-ec","ViolatesWQStandard"
"2041","0029-200803210000-13433-LSR-ec","Lowest10%SubmValues"
"2042","0029-200803210000-13469-LSR-ec","Lowest5%SubmValues"
"2043","0029-200803210000-13513-LSR-ec","Lowest5%SubmValues"
"2044","0029-200803210000-33141-LSR-ec","Lowest5%SubmValues"
"2045","0029-200803210000-33142-LSR-ec","Lowest5%SubmValues"
"2046","0029-200803210000-33145-LSR-ec","ViolatesLessProtectiveWQStandard"
"2047","0029-200803210000-33152-QLQD-ec","Lowest5%SubmValues"
"2048","0029-200803210000-33152-QLQD-ec","Lowest5%SubmStnValues"
"2049","0029-200803210000-33152-QLQD-ec","Lowest5%AmbientValues"
"2050","0029-200803210000-33152-LQD-ec","Lowest5%SubmValues"
"2051","0029-200803210000-33152-LQD-ec","Lowest5%SubmStnValues"
"2052","0029-200803210000-33152-LQD-ec","Lowest5%AmbientValues"
"2053","0029-200803210000-33153-LSR-ec","Lowest10%SubmValues"
"2054","0029-200803210000-33153-LSR-ec","Lowest5%SubmStnValues"
"2055","0029-200803260000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"2056","0029-200803260000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"2057","0029-200803260000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2058","0029-200803260000-13499-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2059","0029-200803260000-13499-LQD-ec","ViolatesLessProtectiveWQStandard"
"2060","0029-200804090000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"2061","0029-200804090000-12848-LSR-ec","Lowest10%SubmValues"
"2062","0029-200804090000-13077-LSR-ec","Lowest5%SubmValues"
"2063","0029-200804090000-13077-LSR-ec","Lowest5%AmbientValues"
"2064","0029-200804090000-13417-QLQD-ec","Lowest5%SubmValues"
"2065","0029-200804090000-13417-QLQD-ec","Lowest5%SubmStnValues"
"2066","0029-200804090000-13417-LQD-ec","Lowest10%SubmValues"
"2067","0029-200804090000-13430-LSR-ec","Highest95%AmbientValues"
"2068","0029-200804090000-13430-LSR-ec","ViolatesLessProtectiveWQStandard"
"2069","0029-200804090000-13432-LSR-ec","Highest95%AmbientValues"
"2070","0029-200804090000-13432-LSR-ec","ViolatesWQStandard"
"2071","0029-200804090000-13434-LQD-ec","ViolatesLessProtectiveWQStandard"
"2072","0029-200804090000-13440-LQD-ec","ViolatesLessProtectiveWQStandard"
"2073","0029-200804090000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2074","0029-200804090000-13477-LSR-ec","Lowest5%SubmValues"
"2075","0029-200804090000-13477-LSR-ec","Lowest5%AmbientValues"
"2076","0029-200804090000-13513-LSR-ec","Lowest10%SubmValues"
"2077","0029-200804090000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"2078","0029-200804090000-33141-QLQD-ec","Lowest10%SubmValues"
"2079","0029-200804090000-33141-LQD-ec","Lowest10%SubmValues"
"2080","0029-200804090000-33142-LSR-ec","Lowest5%SubmValues"
"2081","0029-200804090000-33142-LSR-ec","Lowest5%AmbientValues"
"2082","0029-200804090000-33145-LSR-ec","Highest95%AmbientValues"
"2083","0029-200804090000-33145-LSR-ec","ViolatesWQStandard"
"2084","0029-200804090000-33152-LSR-ec","Lowest5%SubmValues"
"2085","0029-200804230000-12832-LSR-ec","Highest90%SubmValues"
"2086","0029-200804230000-12832-LSR-ec","Highest99%AmbientValues"
"2087","0029-200804230000-12832-LSR-ec","ViolatesWQStandard"
"2088","0029-200804230000-12848-LSR-ec","Highest95%SubmStnValues"
"2089","0029-200804230000-12848-LSR-ec","Highest95%AmbientValues"
"2090","0029-200804230000-12848-LSR-ec","ViolatesWQStandard"
"2091","0029-200804230000-13078-QLQD-ec","Highest95%AmbientValues"
"2092","0029-200804230000-13078-QLQD-ec","ViolatesWQStandard"
"2093","0029-200804230000-13078-LQD-ec","Highest95%SubmStnValues"
"2094","0029-200804230000-13078-LQD-ec","Highest99%AmbientValues"
"2095","0029-200804230000-13078-LQD-ec","ViolatesWQStandard"
"2096","0029-200804230000-13411-LSR-ec","Highest95%SubmStnValues"
"2097","0029-200804230000-13411-LSR-ec","Highest95%AmbientValues"
"2098","0029-200804230000-13411-LSR-ec","ViolatesWQStandard"
"2099","0029-200804230000-13417-QLQD-ec","ViolatesLessProtectiveWQStandard"
